,m1,m2,m3,m4,m5,m6,m7,p-p-t
335,0.0025644917091139376,4.788763266372551e-06,6.527194909823043e-09,4.467411048474848e-09,2.3657106613571002e-17,9.77608810426008e-12,4.722594485882761e-18,piedra
336,0.002179601698805461,3.0637847257661275e-06,6.346130892737438e-09,4.097816414249704e-09,2.0612733961967207e-17,7.167593675795204e-12,3.4348847563575597e-18,piedra
337,0.002232528850943311,3.2488349075975286e-06,7.243146177988924e-09,4.739832319183851e-09,2.7352663781907893e-17,8.53062747248592e-12,4.808231506818494e-18,piedra
338,0.002537773104877121,4.658744537897041e-06,6.0764795359377335e-09,4.134015362248398e-09,2.031347551733836e-17,8.922364471860338e-12,4.082895651282688e-18,piedra
339,0.002523691101476278,4.60882275674671e-06,6.149841193769662e-09,4.22531813253566e-09,2.1163080680390936e-17,9.070805474564066e-12,4.0053709821756345e-18,piedra
340,0.002465566585234166,4.313354737351205e-06,5.999305263656163e-09,4.07065577306244e-09,1.9778112652955934e-17,8.451775000178292e-12,3.672848879818086e-18,piedra
341,0.0025119506437633445,4.556754417327116e-06,6.124079302669654e-09,4.189772273872532e-09,2.0844866025870056e-17,8.94343193249606e-12,3.9882010094675584e-18,piedra
342,0.0025614700694897748,4.792686255173289e-06,6.26832324611376e-09,4.299245474803095e-09,2.1916742202245103e-17,9.411155658319834e-12,4.2154100933401474e-18,piedra
343,0.002606591706999643,4.930711747293499e-06,5.897383503352405e-09,3.934624685696402e-09,1.8525832951534988e-17,8.736149739711638e-12,4.002598112335286e-18,piedra
344,0.0026526970370370335,5.17292306771249e-06,5.984552254571752e-09,4.025290856441518e-09,1.92992228080546e-17,9.15497728242579e-12,4.226391889743078e-18,piedra
345,0.00257090867109941,4.810043053774344e-06,6.017814980429081e-09,4.137132872582392e-09,2.023649401332912e-17,9.073149851148522e-12,4.075479214415405e-18,piedra
346,0.0025668186354926587,4.8207705840563375e-06,6.048813463907238e-09,4.150469480978774e-09,2.0396786728220915e-17,9.11218497341732e-12,4.055483483913509e-18,piedra
347,0.0025658208660598375,4.821066954482702e-06,6.758851834020006e-09,4.66199245950676e-09,2.5722664590165377e-17,1.0236205294935824e-11,4.81478692405819e-18,piedra
348,0.0021814325478443485,3.0515744004825187e-06,6.826610184709787e-09,4.489111539712346e-09,2.4499565328066526e-17,7.833015300836431e-12,4.1643059905453545e-18,piedra
349,0.0025537331356762947,4.767340471874241e-06,6.62995276276508e-09,4.537155971148059e-09,2.4477154540926356e-17,9.906205431910846e-12,4.484702291038538e-18,piedra
350,0.002371170837294452,4.126369576584919e-06,5.469282505961261e-09,4.480378542549573e-09,2.2175309698126567e-17,9.001929810175563e-12,3.9113864006766314e-19,piedra
351,0.002400544628652645,4.2748160909966264e-06,5.388688185389204e-09,4.471569542770459e-09,2.1946472716897637e-17,9.161145562069337e-12,3.8490132494746974e-19,piedra
352,0.0023903808635095426,4.239166270085914e-06,5.135855633761031e-09,4.319729413254952e-09,2.034245020185868e-17,8.808267469005062e-12,4.094554579180765e-19,piedra
353,0.002384681414028768,4.199101470774392e-06,5.232261229936649e-09,4.4124921183297e-09,2.1198029518360088e-17,8.956959435355695e-12,3.9433460167435884e-19,piedra
354,0.002429053704237744,4.307551264029307e-06,5.78261622286259e-09,4.366977908247112e-09,2.1850581439473607e-17,9.041852820356683e-12,2.03245786479097e-18,piedra
355,0.002206769004175311,3.1577110961584937e-06,6.687206729220654e-09,4.378853511223107e-09,2.3350809914031315e-17,7.772421881362954e-12,4.0260347966602824e-18,piedra
356,0.002228930419329332,3.2440818859345546e-06,7.235900716490987e-09,4.761040352497056e-09,2.754960277909362e-17,8.562542733902224e-12,4.682345131839633e-18,piedra
357,0.002244706117241239,3.3275959001775577e-06,6.931948715442839e-09,4.564086749481697e-09,2.5287113655609753e-17,8.314972514725718e-12,4.428298915214267e-18,piedra
358,0.0021962509518453394,3.115525740859439e-06,6.860688318694773e-09,4.579682516462783e-09,2.5327155829139376e-17,8.075442922539138e-12,4.185398658654528e-18,piedra
359,0.0021879342345685164,3.0883266771689948e-06,6.684017669790993e-09,4.38938075027295e-09,2.346721061630427e-17,7.708689265881827e-12,3.814295940061699e-18,piedra
360,0.002206875177412789,3.135347550775635e-06,6.85912814142935e-09,4.4941487159714e-09,2.4590367030190327e-17,7.94765748328519e-12,4.232834360272583e-18,piedra
361,0.002207222795789502,3.15526818098709e-06,6.786369117112783e-09,4.420252622927179e-09,2.3858246532376615e-17,7.840045428577601e-12,4.110177231049077e-18,piedra
362,0.002217059612211516,3.1990537971774187e-06,6.718131468531692e-09,4.376049216110871e-09,2.3387361584689166e-17,7.816567312851733e-12,4.001758689828281e-18,piedra
363,0.0022254474399872994,3.231102971727381e-06,6.659734543025194e-09,4.330358617876631e-09,2.2905064335926592e-17,7.772228864847196e-12,4.018438848003552e-18,piedra
364,0.0022148193941513494,3.2049965139305116e-06,6.510415091722949e-09,4.294763177854713e-09,2.2408617133859335e-17,7.681429285047697e-12,3.686267118778626e-18,piedra
365,0.0022164394977836387,3.189963821847562e-06,6.5638494546478725e-09,4.385240201202978e-09,2.3208989838208575e-17,7.826998575473884e-12,3.856130531932589e-18,piedra
366,0.0021721809550336673,3.002652330578575e-06,6.402378361943497e-09,4.2584250502169205e-09,2.193032028956835e-17,7.375487564829412e-12,3.670465872585235e-18,piedra
367,0.002110378181851652,2.9659207534298168e-06,5.573198590045072e-09,4.338650676296249e-09,2.132417415719199e-17,7.411243414229055e-12,6.665549826489116e-19,piedra
368,0.002147346747965229,3.129797830090034e-06,5.4328770857451165e-09,4.3048616391092615e-09,2.080974560290399e-17,7.553280278533866e-12,6.107497737695386e-19,piedra
369,0.0022809203267649,3.8051992112408274e-06,6.075204390209032e-09,5.060611957090259e-09,2.805858241302666e-17,9.840027386344456e-12,2.6437431826273083e-19,piedra
370,0.002330853543842402,3.9327007327330335e-06,6.744498349803713e-09,5.244559824749845e-09,3.1074209031434817e-17,1.0398045871790988e-11,2.70421071374911e-18,piedra
371,0.002401120580347501,4.253723292330935e-06,7.470499552629726e-09,5.850680382304382e-09,3.851621974822279e-17,1.2066614602645668e-11,3.553711429896635e-18,piedra
372,0.002482498907101105,4.60387775447808e-06,8.243832984473258e-09,6.547622209775206e-09,4.7874590021365085e-17,1.4048425328447166e-11,4.7023877234143336e-18,piedra
373,0.002540001859513443,5.03643900270335e-06,8.1562812609177e-09,7.2865804828696425e-09,5.617228012925951e-17,1.6338772905542638e-11,3.75301975519679e-19,piedra
374,0.002242830104432707,3.307608946773561e-06,6.767680403390006e-09,4.4405082249412584e-09,2.3970262471412476e-17,8.066214857062486e-12,4.2419434803290886e-18,piedra
375,0.0025261373171025377,4.943527163324981e-06,8.715413772209908e-09,7.706948297651987e-09,6.31618405863958e-17,1.712272153437656e-11,4.8676187454386e-19,piedra
376,0.0021120076401997243,2.786117550504078e-06,6.377902220468622e-09,4.201665645379607e-09,2.1471648227472526e-17,7.011030176158186e-12,3.472283306528605e-18,piedra
377,0.0021188255563936195,2.7972016451655314e-06,6.306533698880861e-09,4.120715820984316e-09,2.071954329095574e-17,6.887933070845879e-12,3.460478060891528e-18,piedra
378,0.002145854383249888,2.933011105094964e-06,6.541816416193137e-09,4.363708821385794e-09,2.3019606095761376e-17,7.471081083811932e-12,3.698710033066818e-18,piedra
379,0.0021595772640177597,2.960267663970312e-06,6.604584814048573e-09,4.376138980858202e-09,2.3209325321127307e-17,7.526683882626214e-12,3.8508137694713645e-18,piedra
380,0.002170627665363326,3.021827590312676e-06,6.9167631659820226e-09,4.616237245159337e-09,2.576396265023745e-17,8.022592765081429e-12,4.077115396243689e-18,piedra
381,0.0022447519576342845,3.3433674637461207e-06,7.1313654522884044e-09,4.726126135055049e-09,2.705824955511124e-17,8.634176573049658e-12,4.546069088746864e-18,piedra
382,0.0023265755435188306,3.630531898557191e-06,7.918314026249036e-09,5.193946969896562e-09,3.276443564656751e-17,9.88408328091273e-12,5.99887611692862e-18,piedra
383,0.0024428674145650347,4.095082045164237e-06,8.754670546599872e-09,5.553992014050479e-09,3.794130554085267e-17,1.1225355922967359e-11,7.767498947946855e-18,piedra
384,0.0025317280574412237,4.3948279329838855e-06,9.284931631798715e-09,5.551339854247637e-09,3.8872294042232854e-17,1.162223268675975e-11,8.797139669502656e-18,piedra
385,0.0022138871404540294,3.1903553227310092e-06,6.923321798714974e-09,4.59349433246227e-09,2.5542107956569415e-17,8.197713866002058e-12,4.316714217182366e-18,piedra
386,0.0028818481454013054,5.936614302757887e-06,1.2638893292497295e-08,7.3772291706380495e-09,6.809637360071544e-17,1.797270654647649e-11,2.091250021580658e-17,piedra
387,0.003690234241979807,1.0319652665550813e-05,2.011315375076995e-08,1.0895298460917918e-08,1.4576576745102283e-16,3.464018307400121e-11,6.903454173838727e-17,piedra
388,0.0048648751086506035,1.8670463071144048e-05,2.0440253541349554e-08,8.793672204687145e-09,7.76927235195857e-17,3.42840015790968e-11,8.867510418445766e-17,piedra
389,0.005614752557347069,2.476957915214975e-05,3.802293645656267e-10,4.75885630780442e-09,-6.032775264711786e-18,1.4384907166349419e-11,-2.1409985006880304e-18,piedra
390,0.005061760717049769,2.0236038065289647e-05,7.660208439500522e-10,3.80320377280602e-09,-1.3481899127602775e-18,1.3244361603993869e-11,-6.349951451554045e-18,piedra
391,0.0041771154753763575,1.4222248089467564e-05,7.695246253518416e-10,2.019574719007573e-10,-5.4171584297356704e-20,2.8696757899454697e-13,5.834526647293552e-20,piedra
392,0.003631227298404706,1.0607034512393848e-05,1.576904301182488e-09,8.178904961399863e-10,6.748495547644009e-19,2.5766592416081432e-12,6.382317054079033e-19,piedra
393,0.0032620063827374056,8.493509379153495e-06,2.1256159135668108e-09,1.4661220939460154e-09,2.347398410145937e-18,4.2443804098589104e-12,1.090180208208825e-18,piedra
394,0.003262436847773866,8.520214897430454e-06,4.131197515948284e-09,2.8870527340606427e-09,9.400223537359596e-18,8.39227328946178e-12,3.3238674195362587e-18,piedra
395,0.003177880074460528,8.049128058491266e-06,4.147265413034141e-09,2.908162468884544e-09,9.62730433225919e-18,8.227984403697333e-12,3.0527295517136613e-18,piedra
396,0.0022170015744000003,3.2267992485460576e-06,6.91137064113047e-09,4.526424030292177e-09,2.4964333390148213e-17,8.12375320176162e-12,4.21195068253132e-18,piedra
397,0.00291726601322162,6.619158452091168e-06,4.255281229392832e-09,3.0269407523976423e-09,1.0546209813006457e-17,7.78433630295727e-12,2.6063814748281072e-18,piedra
398,0.0026595950601669693,5.296821492450075e-06,6.16090666995589e-09,4.2636378402964564e-09,2.145322827253921e-17,9.8126875532009e-12,4.156006038173956e-18,piedra
399,0.0026583845503731305,5.2882810789042534e-06,6.147375946165333e-09,4.222276946949903e-09,2.103108632521678e-17,9.709419874870957e-12,4.519493458100356e-18,piedra
400,0.002684157873006193,5.285820776270572e-06,7.463090278523196e-09,4.99910203596807e-09,2.966963475857226e-17,1.149286048133909e-11,7.217792555337551e-18,piedra
401,0.002586123037545247,4.8642101189447895e-06,7.126650748964682e-09,4.805528216338308e-09,2.7470013113495712e-17,1.059777898759851e-11,6.022893277447091e-18,piedra
402,0.0024725215634425163,4.388703598341782e-06,6.647036234636984e-09,4.598131762664909e-09,2.4978573837986636e-17,9.632390613170952e-12,4.720040054843867e-18,piedra
403,0.0023149380124327552,3.690520177954177e-06,7.321010712238157e-09,5.115789380462615e-09,3.085322368424117e-17,9.82773597507052e-12,5.316554459762295e-18,piedra
404,0.002198133576662711,3.1591813479172896e-06,6.7836222466742e-09,4.632001249065922e-09,2.5637945906760983e-17,8.2323086977055e-12,4.106457350027577e-18,piedra
405,0.0021427241532925106,2.924874837883635e-06,6.526619296904026e-09,4.360853088897668e-09,2.2962563977890762e-17,7.456883838521144e-12,3.738524121402118e-18,piedra
406,0.002102773042578594,2.942190732893495e-06,5.801113566952608e-09,4.557653301805079e-09,2.3421386030770165e-17,7.756062465401152e-12,8.028789180864509e-19,piedra
407,0.002216266521290127,3.218599804593151e-06,6.7332356437353556e-09,4.409302551550341e-09,2.3682698121227783e-17,7.903096947335524e-12,4.042198188167986e-18,piedra
408,0.002132351116447826,3.0955738394788008e-06,5.987082157729754e-09,4.845753006895024e-09,2.609389838271113e-17,8.45568184427318e-12,5.888468350369139e-19,piedra
409,0.002113337462658314,2.9281878272981325e-06,5.955305169092404e-09,4.658246952985906e-09,2.4497271868101703e-17,7.914966131634268e-12,1.359814322339923e-18,piedra
410,0.0021230255758230244,3.0367793468335826e-06,6.036273745944904e-09,4.839955227918158e-09,2.615207941756282e-17,8.356184028292616e-12,6.647461027854574e-19,piedra
411,0.0020774032877013343,2.836461108608845e-06,5.541610127399614e-09,4.439414508820252e-09,2.1998449035314992e-17,7.414284907363011e-12,9.61539625063041e-19,piedra
412,0.0020950389346882366,2.7076704453866296e-06,6.517921159861533e-09,4.29955274050563e-09,2.2421299307497532e-17,7.073392664892814e-12,3.917142527162214e-18,piedra
413,0.002122519966246346,2.8303930478777145e-06,6.7535524358730266e-09,4.473476068987217e-09,2.4241512913286767e-17,7.524168334054361e-12,4.116836123692879e-18,piedra
414,0.0021305361991945525,2.9546826741256064e-06,6.472001542725815e-09,4.702517633039015e-09,2.5809984166447663e-17,8.059915463792203e-12,2.620634213014012e-18,piedra
415,0.0021508016061710586,3.0516397467432995e-06,6.546190124624428e-09,4.760442702477533e-09,2.6452613890980547e-17,8.299842568363364e-12,2.5424358186611624e-18,piedra
416,0.0021363548549957635,3.1113332336456038e-06,6.094565322795221e-09,4.903563286728346e-09,2.680015857684666e-17,8.582658035925219e-12,5.800055593967191e-19,piedra
417,0.0021297162133518907,3.0689092582698663e-06,6.104115959240244e-09,4.889480120261324e-09,2.670473308072469e-17,8.492285157181393e-12,6.204172615902047e-19,piedra
418,0.002163280695890146,3.0093956221196734e-06,6.5584065710549e-09,4.316375603086547e-09,2.2647996041446108e-17,7.482055431320563e-12,3.806255653176512e-18,piedra
419,0.002121239964048149,3.0741355653536647e-06,6.061718361691296e-09,4.923550755201894e-09,2.6893097494167262e-17,8.559236528515623e-12,4.987726537829665e-19,piedra
420,0.002140733521920002,3.0239806770408108e-06,6.332933104962346e-09,4.665633723786701e-09,2.523602186246683e-17,8.095086417949327e-12,2.515861537456276e-18,piedra
421,0.002297707638142097,3.593815341411693e-06,6.6567904317848574e-09,4.559589206409065e-09,2.481012611900448e-17,8.643538265611862e-12,3.933962374050463e-18,piedra
422,0.0022172667877848823,3.4864606322075547e-06,6.339014021712971e-09,5.253770769670067e-09,3.0316276034403264e-17,9.741855846023208e-12,4.2004981735310823e-19,piedra
423,0.002217376628718056,3.3950655781762817e-06,6.501237123357044e-09,5.239427801344495e-09,3.0532944686163645e-17,9.609174252253063e-12,1.6783164549893857e-18,piedra
424,0.002239472663684867,3.4642483944306445e-06,6.622656636466936e-09,5.321683602781946e-09,3.1535816237661086e-17,9.860824369636288e-12,1.898566104061452e-18,piedra
425,0.002219305517266953,3.411432125420599e-06,6.404216822732716e-09,5.207034768850348e-09,3.0023678317197925e-17,9.56565898818816e-12,1.6499814934888194e-18,piedra
426,0.0022234926582720767,3.4606083555311645e-06,6.465076757124619e-09,5.224907129517659e-09,3.0356842295621846e-17,9.662084582099379e-12,7.929536301623567e-19,piedra
427,0.002197011954868333,3.3702030254456924e-06,6.447484939593169e-09,5.259445252683323e-09,3.062313615718565e-17,9.585162013355307e-12,4.89213159739149e-19,piedra
428,0.002279090509259259,3.7572126327803993e-06,6.468549501214959e-09,5.5262886143606515e-09,3.303656316574509e-17,1.0624076112832457e-11,5.442987103666818e-19,piedra
429,0.002156989439933472,2.9783799441473204e-06,6.500177491592612e-09,4.3087686051022855e-09,2.2501718836476224e-17,7.430818220265386e-12,3.694639850597701e-18,piedra
430,0.0022863077746710985,3.7886941992310863e-06,6.526953485467072e-09,5.568887574104961e-09,3.3569695089245944e-17,1.0741469226043815e-11,5.605491485584153e-19,piedra
431,0.0023430049294264304,3.777609103286976e-06,7.675344629049633e-09,5.3308131428734534e-09,3.354466001513634e-17,1.0360983922235333e-11,6.1224293302645555e-18,piedra
432,0.0023958000840402735,4.015241734604754e-06,8.061413301156916e-09,5.6384297063829295e-09,3.7358793597195966e-17,1.1297644899862845e-11,7.027086172408467e-18,piedra
433,0.002437291086455921,4.197460809668643e-06,8.353837313847711e-09,5.836715013170728e-09,4.000814754295683e-17,1.1958025202916562e-11,7.773782119567116e-18,piedra
434,0.0024373750366078668,4.198402200784285e-06,8.36070643037113e-09,5.8420334334356175e-09,4.009264413271642e-17,1.19695254135432e-11,7.718673712482583e-18,piedra
435,0.0023827753811246533,3.962447315991521e-06,8.262780163769531e-09,5.755888331909415e-09,3.906350058856772e-17,1.1455521172948991e-11,7.050227369318015e-18,piedra
436,0.0022654861199836096,3.4536478238456144e-06,7.439083593098399e-09,5.1124378881722755e-09,3.1082438601047786e-17,9.500209109222068e-12,5.284065896468145e-18,piedra
437,0.0022800989619935555,3.6056719635666444e-06,7.306123845963763e-09,5.499654082454512e-09,3.4711688596377306e-17,1.0421655069754613e-11,3.22888372649651e-18,piedra
438,0.002258054854229144,3.4865176233354963e-06,6.901510827084179e-09,5.195641555297038e-09,3.095566156476561e-17,9.681043926827554e-12,3.117149077633325e-18,piedra
439,0.002301126633880612,3.6941519661545278e-06,7.045713532846135e-09,5.358377964471077e-09,3.276602623790637e-17,1.0281823805349279e-11,3.2213152058402635e-18,piedra
440,0.0020944540798530026,2.73293557613653e-06,6.567705873784189e-09,4.358377670460739e-09,2.297335360725739e-17,7.20397940661409e-12,3.9951547755077044e-18,tijeras
441,0.002236408157510979,3.3647571299307446e-06,7.198966685674054e-09,5.005077678801261e-09,2.960804312512348e-17,9.180635896185312e-12,5.096955575391465e-18,tijeras
442,0.0028278153277537343,5.908361346404118e-06,1.1480972277983425e-08,7.640623764399451e-09,6.929877014911149e-17,1.8519512093968723e-11,1.7855037064815972e-17,tijeras
443,0.002611526863487717,4.889789678830714e-06,1.103150049198868e-08,7.421625716250526e-09,6.540612584957112e-17,1.6394698993921854e-11,1.521753629854656e-17,tijeras
444,0.0024475691746991953,4.1805119982343305e-06,9.947169392682663e-09,6.71229246197843e-09,5.356162726344775e-17,1.3712795145966856e-11,1.1806338313972916e-17,tijeras
445,0.0023458778296660226,3.730269322243242e-06,9.413450959749723e-09,6.224647985762445e-09,4.6437832876559534e-17,1.2018232818971182e-11,1.0671456189759e-17,tijeras
446,0.0024024887862767867,3.85623297411432e-06,9.63922784429811e-09,6.138770707279002e-09,4.5724656897428714e-17,1.2049051324572666e-11,1.1796667847162509e-17,tijeras
447,0.0023719915548712795,3.6660437743678227e-06,9.404228244610138e-09,5.8098318293180145e-09,4.1349803094808673e-17,1.1123882304648627e-11,1.159390065683897e-17,tijeras
448,0.0023472486993398947,3.530438904532146e-06,9.15653579748733e-09,5.663181340398008e-09,3.9314273137787804e-17,1.0640742043204398e-11,1.0838167146082041e-17,tijeras
449,0.0021913032782763936,2.969806029627726e-06,8.096874007950674e-09,4.9234756416726966e-09,2.9943506353431574e-17,8.484411101584277e-12,8.350608955120556e-18,tijeras
450,0.002061386270902465,2.4488848055131556e-06,6.796958688210414e-09,3.939213853516238e-09,1.941585304692378e-17,6.163110116606929e-12,6.2046860477598576e-18,tijeras
451,0.0020199554910663793,2.2879050019711592e-06,6.633758404514284e-09,3.812960774265441e-09,1.8213913035489955e-17,5.765310530137584e-12,5.9998563357311415e-18,tijeras
452,0.002136006685461523,2.921002325146762e-06,6.748196468985242e-09,4.530258700852456e-09,2.4707403922558212e-17,7.74262399873463e-12,4.118474910833859e-18,tijeras
453,0.001901752011691694,1.9218372121175557e-06,5.621612964973957e-09,3.027172462375225e-09,1.174282462753317e-17,4.193833847322265e-12,4.248696447273801e-18,tijeras
454,0.0017259312671092835,1.4447039491724048e-06,4.11105572612308e-09,2.058005571066337e-09,5.510218556490529e-18,2.471341684147728e-12,2.3390815990709194e-18,tijeras
455,0.001609758336609298,1.1954119258072501e-06,3.123361647422835e-09,1.4998413009960939e-09,2.9464613404654875e-18,1.6392941769695332e-12,1.3624851122434773e-18,tijeras
456,0.001418010177033403,9.455668962675764e-07,1.4862096631429225e-09,1.0419979041838962e-09,1.295301206742068e-18,9.346351530322835e-13,6.026483622726338e-20,tijeras
457,0.0014130538432015156,9.189466402640334e-07,1.3883502840620903e-09,9.540706945058658e-10,1.0964166437418575e-18,8.301759116099037e-13,5.978795359121785e-20,tijeras
458,0.0013581350020253327,7.757798453844544e-07,9.968359737268654e-10,6.62148927856902e-10,5.224083363721027e-19,5.371156492030954e-13,1.2839136739901173e-19,tijeras
459,0.0013541907838259095,7.598418234800829e-07,9.817354730347743e-10,6.457970048475549e-10,4.985807550501452e-19,5.164170225798891e-13,1.2581766249611045e-19,tijeras
460,0.0012418916399999974,6.197637900714924e-07,4.4287254037116864e-10,2.4054959443721606e-10,7.843367323536469e-20,1.5430250221909676e-13,3.54751448675411e-21,tijeras
461,0.0012203893905803696,5.839628191955162e-07,3.613884294854227e-10,1.6804016669663867e-10,4.140019056192018e-20,9.618474872255362e-14,9.080402360556007e-22,tijeras
462,0.0011784607275371801,5.196958945933324e-07,2.203039362159701e-10,7.147007655922789e-11,8.933916026718701e-21,3.09946923330535e-14,-7.815830526614274e-22,tijeras
463,0.002121992508736413,2.841449030963007e-06,6.634544095646351e-09,4.443679315588076e-09,2.3779811755913725e-17,7.48986817985978e-12,4.083666746568851e-18,tijeras
464,0.001184076065244922,5.306877288160434e-07,2.2615254508789043e-10,7.780454564697025e-11,1.030303670974686e-20,3.590391332022236e-14,-6.031692020602834e-22,tijeras
465,0.0011621928363182005,4.942461164964768e-07,1.7221663585765286e-10,4.2608148831999456e-11,3.57954551277725e-21,1.4330175596603456e-14,-7.129887919533032e-22,tijeras
466,0.0011471101758912636,4.620561141408551e-07,1.472725066519304e-10,1.8689923264112847e-11,8.010660215617612e-22,9.95414049105802e-16,-5.654927390119883e-22,tijeras
467,0.0011841787435507296,5.19583187355616e-07,2.2588809251757822e-10,7.46471745298646e-11,9.682432019464016e-21,3.3174267382895414e-14,-4.565571372591491e-22,tijeras
468,0.0011931290160299773,5.207788508586928e-07,2.251286746333566e-10,6.943005323348416e-11,8.6430149854856e-21,3.075923342614908e-14,-8.0409335306308615e-22,tijeras
469,0.0011810429097607604,5.130480223172457e-07,2.1556389045907639e-10,7.176711662382315e-11,8.921129339109354e-21,3.321473876830349e-14,-3.066513574692865e-22,tijeras
470,0.0012229598505203013,5.75295538437805e-07,3.6759193557099906e-10,1.616963593230142e-10,3.9413770089787664e-20,9.171342964073108e-14,7.815718378045174e-22,tijeras
471,0.0011722551713132753,5.139609633817379e-07,2.1854836214121546e-10,7.183689202713084e-11,8.975333351630218e-21,3.1085497663174354e-14,-6.804435344000591e-22,tijeras
472,0.0011960139301807405,5.468831111772188e-07,2.801813328574506e-10,1.1207385610518648e-10,1.9854890594500304e-20,5.724664862329223e-14,-4.440219915424006e-22,tijeras
473,0.0011990493999999967,5.216416502835642e-07,2.6588656348917793e-10,1.1518465493463892e-10,1.843793966656903e-20,6.94294085968007e-14,8.147003841253307e-21,tijeras
474,0.0021315922785749837,2.8435231420890992e-06,6.664182910710251e-09,4.398068252298279e-09,2.345410939038771e-17,7.415403892747717e-12,4.103552600072049e-18,tijeras
475,0.0011050923153360095,4.2440585588711277e-07,1.0124125931022168e-10,6.73447410130643e-12,1.1945671489188487e-24,-2.7030121847922737e-15,-1.7584267377713458e-22,tijeras
476,0.001095433866757617,4.1145592001020487e-07,9.927071723128147e-11,6.675864901092551e-12,-4.63411505685049e-24,-2.7187525474126934e-15,-1.7179635500404193e-22,tijeras
477,0.0011051059510187105,3.7742544876146204e-07,1.3533020213630953e-10,3.305614983284473e-12,6.535268024218061e-23,9.945153075547768e-16,2.4844639248412902e-23,tijeras
478,0.0010807348597214328,3.456305135137614e-07,1.2330535950323355e-10,6.743964827149902e-13,6.059495319568169e-24,2.9714479130266757e-16,1.0502698490426326e-24,tijeras
479,0.0010862222981439381,3.956294344326445e-07,9.76442135002887e-11,6.853916370629751e-12,4.925057746154076e-23,-2.039099296531285e-15,-1.70331911565909e-22,tijeras
480,0.0010958526599004618,3.701977967548528e-07,1.2846149303069315e-10,4.00154506135967e-12,9.069894722640582e-23,6.234130054417592e-16,-2.183412264745522e-24,tijeras
481,0.0011027199564241667,4.0616610666491695e-07,1.3103271171846458e-10,1.7981570566246815e-11,7.922311599562141e-22,2.3216005864400774e-15,-3.663437234634542e-22,tijeras
482,0.001179251978847694,5.273397892368514e-07,3.2402913277916847e-10,1.493799556070339e-10,3.286449903607327e-20,8.135683970231533e-14,1.3197505008245985e-22,tijeras
483,0.0011857188849547994,4.979819277196391e-07,3.3167285381400835e-10,1.4002757309815842e-10,2.881197469361318e-20,8.122272111089042e-14,8.973197402658016e-21,tijeras
484,0.0012495736527490203,5.920632999158385e-07,5.723166765823524e-10,3.2193902217272347e-10,1.3387146464698212e-19,2.1712296708794543e-13,3.4279501453187184e-20,tijeras
485,0.002126227462611133,2.7925672295827606e-06,6.458326732117399e-09,4.316113165271335e-09,2.2365778377960454e-17,7.211678672348481e-12,4.364428215867355e-18,tijeras
486,0.0012885110270337207,6.959821022447942e-07,8.32876711406854e-10,5.31088596697015e-10,3.525887589622229e-19,3.898996594614623e-13,2.1046894234519067e-20,tijeras
487,0.0013175624271326198,7.55424776050071e-07,1.0135772125672544e-09,6.798877239452248e-10,5.636820204540777e-19,5.317612856130782e-13,2.8387532429066734e-20,tijeras
488,0.0014388896864543353,9.408589158882244e-07,1.708298793871175e-09,1.233144097359959e-09,1.7711421864692714e-18,1.1255828048798603e-12,2.5770563298361e-19,tijeras
489,0.001483508399551305,1.0977355849286412e-06,2.1820239273044213e-09,1.6168703248933869e-09,3.034898730973552e-18,1.5998192305331277e-12,1.1253014351206319e-19,tijeras
490,0.0015249188150946512,1.1787307737703989e-06,2.517486546447036e-09,1.8903746135917576e-09,4.120117566447889e-18,1.9522012058461163e-12,1.759786896769591e-19,tijeras
491,0.0016798537047361217,1.496912949409404e-06,3.753293146202951e-09,2.4590486154871422e-09,7.340594327477915e-18,2.976986514681971e-12,1.3877705974964562e-18,tijeras
492,0.0018946908198083862,2.042677484971629e-06,4.818656326325602e-09,3.0265413321473213e-09,1.1232551380863184e-17,4.270512239317835e-12,2.7234677594880894e-18,tijeras
493,0.002178875576310459,3.090151924679873e-06,6.12611602546823e-09,4.84157337667288e-09,2.6338851921524197e-17,7.971409825462402e-12,1.2332569450999868e-18,tijeras
494,0.0022419386585864442,3.388939274779622e-06,6.441534195136504e-09,5.25380277784987e-09,3.054084626097942e-17,9.225446533396319e-12,1.1805910089490225e-18,tijeras
495,0.0018803995962820945,2.263906453460958e-06,4.4944822224421365e-09,3.7098035159953785e-09,1.5144890558680768e-17,5.42925861900851e-12,3.251340520326408e-19,tijeras
496,0.0021383682789140744,2.887198824264408e-06,6.787657072363414e-09,4.514449935601327e-09,2.461355824863779e-17,7.669923449329414e-12,4.321526120042005e-18,tijeras
497,0.0016603831793534265,1.5622254874061157e-06,3.5070536025007276e-09,2.779782480168731e-09,8.676598484852508e-18,3.3579082140461653e-12,2.1870416523539513e-19,tijeras
498,0.0016065338049224395,1.3830738752772251e-06,3.2433824256208937e-09,2.4865067527299555e-09,7.056596364763223e-18,2.8097914851825125e-12,2.5719354902571824e-19,tijeras
499,0.0014935131168769364,1.0906021818608787e-06,2.2773984486013186e-09,1.6638504374761093e-09,3.2348663142090094e-18,1.638634540009462e-12,1.606058107310866e-19,tijeras
500,0.0014897950805019048,1.113866861182173e-06,2.2451578875398487e-09,1.6634750795497527e-09,3.213249735139329e-18,1.6578569686996482e-12,9.836879348144633e-20,tijeras
